subject,site_id,site_name,timepoint,volume_csf,volume_tissue,volume_lesion,adc_rate_mean_tissue,adc_rate_mean_csf,adc_rate_mean_lesion,t2_rate_mean_tissue,t2_rate_mean_csf,t2_rate_mean_lesion,adc_qa_snr,t2_qa_snr
KX0578,IW,UIowa,early,3.1826253793984804,354.2130422254818,18.582752215236514,8.263285184575799E-4,0.0021639411874196453,7.012116102120493E-4,23.5965970017468,11.591504993740852,16.313054016707724,4.744120216047044,8.768370501550939
QC3805,IW,UIowa,early,8.623126027956646,393.4642969045956,15.936751899808721,7.202963591001479E-4,0.0018796956777178961,6.270076996136832E-4,23.636554703850088,10.684268974324729,16.370024486195984,4.860819859507278,8.938309230410795
QC3806,IW,UIowa,early,3.894750464290399,343.11941590301853,38.512129591003244,7.191387035472568E-4,0.0017580078300201629,6.067935398440602E-4,24.03481608095429,11.876066392574918,14.1307747702314,4.3890051129495555,8.558595483039062
QC3807,IW,UIowa,early,13.203001573920313,414.75042444209953,6.527250778108867,7.142358742873457E-4,0.0019113516210885965,6.011832549586804E-4,22.73802815198646,9.550704598725833,16.558665352005747,4.731605139502349,8.386782474908902
QC3808,IW,UIowa,early,3.385125403538362,381.7024205024708,39.39300469601173,7.323810527488092E-4,0.0018971978862243422,6.431079276125092E-4,23.82379773536062,11.886568757853027,15.8673966027352,4.5678249352121245,8.353961757753208
VH1915,IW,UIowa,early,6.145875732645422,390.2749215243924,26.871753203362353,7.73145545813046E-4,0.0019662742134626547,6.417253976950389E-4,23.71888275624279,10.79894172981635,14.977635193577786,4.5707112429005345,8.36011010961796
VH1916,IW,UIowa,early,6.895125821962985,412.4587991689165,0.0,7.394378361877055E-4,0.0019438592238968026,NA,23.50671286697464,11.016817838785057,NA,4.281904827659968,8.022360553281903
VH1917,IW,UIowa,early,3.388500403940694,386.8054211107958,67.7396330751929,8.148176973371321E-4,0.001954779304741173,6.306262659274682E-4,23.335060320725674,11.598317185721074,13.577579483560621,4.463836970492847,7.834218874926096
VH1918,IW,UIowa,early,3.6450004345178777,414.8449244533648,0.0,8.187240272719688E-4,0.002052785231865494,NA,23.712334653699543,11.923591766092512,NA,4.398187444471034,7.640749299062307
AM4607,JH,JHU,early,9.888751178830908,357.61504263103177,77.9827592962686,6.223302973996915E-4,0.001537954523355252,4.26015763015901E-4,26.35825752745333,13.417427601179572,13.663746200432914,10.972656707193302,19.463337629652898
AM4608,JH,JHU,early,14.2560016994477,420.07955007738076,23.2402527704538,6.722836312066534E-4,0.001846071052265567,5.430218055892997E-4,26.546041798908103,12.838396048116865,19.282254075020717,8.118163946387664,15.065880774557623
KX0057,JH,JHU,early,12.487501488626062,393.39004689574426,67.05113299311729,6.184995001153675E-4,0.001600306049096272,4.6242895363880895E-4,26.060032545112957,13.007875643291989,14.107140117261412,11.750916993429597,20.22509213579014
KX0058,JH,JHU,early,12.841876530870856,387.1530461522359,15.58912685836859,6.213815047483087E-4,0.0016415003702746956,5.199205296228612E-4,25.656867544614578,12.635042232533479,19.999940563936104,9.111291780216547,14.590355451400217
QC3895,JH,JHU,early,25.52850304323447,383.13679567346156,58.03988191889254,5.667217711174397E-4,0.0016484485355006124,3.789895626813005E-4,26.297307477404434,11.087590685097519,15.148445867804433,10.503091528519708,18.14155289834118
QC3896,JH,JHU,early,0.0,48.70800580644631,0.0,7.27030284135344E-4,NA,NA,24.674550626666477,NA,NA,8.008455353322095,13.62098240678667
VH2022,JH,JHU,early,11.893501417815742,405.1822983014901,15.602626859977915,6.116779848943221E-4,0.001647413978000329,5.113730511652819E-4,26.491246649390764,12.572216948234264,20.16872611799824,10.123757554024204,17.18334442175414
VH2038,JH,JHU,early,10.418626241996934,392.3775467750449,61.69500735461741,6.764286330275843E-4,0.0017794243571118298,4.949563585479869E-4,25.260813699396348,12.402411862179651,15.436042021541615,9.025116047048751,16.630584098114028
AM4920,UT,UTexas,early,3.4121254067570135,340.47341558759075,77.23350920695103,9.064182733455354E-4,0.002289745235713392,6.670740626959373E-4,18.21331283928767,10.265558657377339,9.691943109876828,8.049560982097416,11.521715606785866
AM4921,UT,UTexas,early,6.196500738680392,398.02392244814524,0.0,8.952269570392482E-4,0.0025180819076470714,NA,18.129512507479046,9.975285992383437,NA,7.353328616836054,10.241861194238679
AM4922,UT,UTexas,early,7.806375930592455,320.82753824561985,84.56063508041244,8.799959068688486E-4,0.0025467563668564704,6.884246004526933E-4,17.71274938415734,9.348655648629386,11.952517140118152,8.695938949882443,11.71028581115323
FR4500,UT,UTexas,early,8.75475104364757,402.4957979812343,0.0,8.734838339915919E-4,0.002554155863823661,NA,18.78949146627486,9.788445331908779,NA,7.610089182427848,10.816498293270888
FR4501,UT,UTexas,early,11.117251325279527,404.112423173951,0.0,9.072538517896719E-4,0.0025268882200555594,NA,18.338349184442194,9.513179128649167,NA,8.622917413879511,12.471713809446298
FR4502,UT,UTexas,early,5.535000659823444,385.9447960082013,0.0,9.287730331852662E-4,0.0025591640996536604,NA,17.927977289028295,9.687992046228269,NA,8.222223313830233,11.09874247580535
KX0361,UT,UTexas,early,8.616376027151983,462.3514301165811,0.0,8.757868317932335E-4,0.0025077710045619053,NA,17.853036703993407,9.601166715446379,NA,7.4300889082341754,10.226142014061427
QC3331,UT,UTexas,early,9.750376162335323,407.88904862415984,0.0,8.803034266495646E-4,0.0024695903216429022,NA,18.40414511430359,9.721972068398417,NA,8.290307715866717,11.568764518376922
QC3333,UT,UTexas,early,7.54987590001527,363.1837932948785,61.600507343352135,9.015747207282025E-4,0.0025274028128244494,7.22281495376448E-4,18.06776933746814,9.822068176900483,10.27441002095762,8.842511485672835,12.546917196934718
QS3334,UT,UTexas,early,7.826625933006443,419.65092502628465,0.0,8.777197565933763E-4,0.0024485218401619968,NA,17.747005707783774,9.560470771666179,NA,8.731350277182846,11.57632720428865
VH2322,UT,UTexas,early,7.7186259201318395,420.4744251244535,0.0,8.821300867553867E-4,0.002477069309605982,NA,18.128541763744796,9.890917775513149,NA,9.029612863994137,12.241337613096208
AM3680,YL,Yale,early,4.95787559102478,356.8522925401049,36.87525439587253,7.330684832970203E-4,0.001901361100861284,5.74201662080735E-4,27.2225736200401,13.980308196723582,15.786239339551187,7.144678674980301,11.650829669711106
FR8087,YL,Yale,early,4.3908755234331105,302.72403608751443,45.37350540894292,6.720256814586634E-4,0.0017944048113188922,4.717052952909067E-4,30.996883278425372,16.537083878506156,18.541523138019723,5.468781511504508,12.22695075703627
FR8088,YL,Yale,early,12.605626502707661,445.00055304819557,130.0995155090696,7.907353294475553E-4,0.0017848055775762303,3.991148629792315E-4,31.4071793199613,13.563133577045946,16.085904890080194,8.09283612039917,13.279938614754768
KW9348,YL,Yale,early,5.703750679940012,357.00754255861216,74.27025885370409,7.611705224142752E-4,0.0019699783077513104,5.391383489302317E-4,29.11717698722272,14.83549790100233,16.73156413860329,8.309288445207146,13.618639760177468
KW9349,YL,Yale,early,13.797001644730633,361.1351680506634,105.85688761912337,6.162898391325998E-4,0.001437492412104911,3.69834218335381E-4,27.10500619763758,11.99956800744353,14.350936119724306,9.788275369650528,16.21753938950651
KW9354,YL,Yale,early,4.566375544354341,316.93953778213415,0.0,7.151092722846263E-4,0.002089538615257517,NA,28.370729776251885,13.480836701058319,NA,7.598024465428067,12.04584588145052
QC2308,YL,Yale,early,20.135252400308943,409.347048797967,0.0,7.023198148749982E-4,0.0019666963028045575,NA,27.764235880275844,12.30959867357838,NA,7.8077014488084355,12.795817621350542
QC2313,YL,Yale,early,5.521500658214118,342.27904080283804,6.672375795409115,7.081974931762499E-4,0.002032440652003999,5.764238084254825E-4,29.46128528392271,14.757091925021781,22.513573937423313,6.097328010118429,9.457158305372838
VH1366,YL,Yale,early,5.511375657007124,346.6732913266735,28.657128416195647,6.928012183341387E-4,0.0018437616168495681,4.5097340690468423E-4,39.688622092382886,22.343552115485664,24.00538311496909,6.606986746342671,13.536487929996216
VH1372,YL,Yale,early,5.788125689998297,332.63666465337735,11.81250140815979,7.187175730894011E-4,0.001963291669185694,6.219227806656948E-4,27.689150824259098,13.393092687936289,20.282181025913783,6.224499371797306,10.281500635211277
VH1378,YL,Yale,early,21.711377588197692,427.6226759765914,19.51087732587764,7.648995999255923E-4,0.0019098114772315691,5.172364389822363E-4,27.724197103971317,12.445010010937144,18.526232149238673,7.515337072764538,12.116492155914175
